,0
9520,4340
9521,5111
9522,4340
9523,4575
9524,3212
9525,3512
9526,3563
9527,3862
9528,4193
9529,4911
9530,4852
9531,3856
9532,4520
9533,4621
9534,4101
9535,4435
9536,4764
9537,4709
9538,3853
9539,4678
9540,4688
9541,4389
9542,3888
9543,3367
9544,3146
9545,3649
9546,2866
9547,3706
9548,3342
9549,3568
9550,3466
9551,3742
9552,2648
9553,3900
9554,3765
9555,2928
9556,3132
9557,3253
9558,3058
9559,3511
9560,4025
9561,4012
9562,3698
9563,3478
9564,4281
9565,3620
9566,4362
9567,3372
9568,3337
9569,4729
9570,2950
9571,4441
9572,4827
9573,4477
9574,3097
9575,4965
9576,5091
9577,3582
9578,2903
9579,5224
9580,4277
9581,4122
9582,4879
9583,3790
9584,4460
9585,3441
9586,2943
9587,3706
9588,2469
9589,1970
9590,3025
9591,2780
9592,2618
9593,2606
9594,1932
9595,2991
9596,3071
9597,2555
9598,2750
9599,2220
9600,2329
9601,1973
9602,2162
9603,1425
9604,1269
9605,3192
9606,3236
9607,3806
9608,3323
9609,3439
9610,3773
9611,1014
9612,4204
9613,3862
9614,3749
9615,4347
9616,4130
9617,4276
9618,4413
9619,3654
9620,4278
9621,4842
9622,4317
9623,3799
9624,4235
9625,3425
9626,3797
9627,3753
9628,3780
9629,3414
9630,2495
9631,3560
9632,2559
9633,2758
9634,2990
9635,3131
9636,3278
9637,3987
9638,2808
9639,3844
9640,3304
9641,3642
9642,3594
9643,2900
9644,3677
9645,2744
9646,3376
9647,4209
9648,3451
9649,4250
9650,3874
9651,4045
9652,4004
9653,3120
9654,3539
9655,4001
9656,4322
9657,3306
9658,4474
9659,4783
9660,2724
9661,3725
9662,4002
9663,3332
9664,5301
9665,3050
9666,4693
9667,3471
9668,4849
9669,2943
9670,4628
9671,3730
9672,4305
9673,4646
9674,3326
9675,3731
9676,4014
9677,2462
9678,3379
9679,2474
9680,1712
9681,2573
9682,2022
9683,2862
9684,3398
9685,2923
9686,4511
9687,2673
9688,3348
9689,361
9690,3553
9691,3144
9692,3346
9693,2684
9694,1830
9695,3071
9696,3787
9697,3281
9698,5031
9699,4606
9700,4598
9701,4290
9702,4205
9703,4453
9704,4440
9705,4421
9706,4238
9707,4602
9708,3969
9709,4104
9710,3670
9711,3525
9712,4642
9713,2994
9714,2955
9715,3660
9716,3320
9717,2578
9718,2973
9719,3337
9720,2781
9721,2526
9722,3075
9723,2648
9724,3646
9725,4064
9726,4361
9727,3854
9728,3738
9729,3696
9730,4168
9731,3821
9732,3963
9733,3392
9734,3820
9735,3285
9736,3939
9737,4543
9738,4766
9739,4482
9740,4123
9741,4002
9742,4017
9743,4102
9744,3602
9745,3099
9746,4224
9747,3424
9748,3531
9749,4401
9750,2677
9751,3752
9752,4252
9753,2394
9754,4788
9755,4408
9756,4694
9757,4469
9758,5147
9759,4159
9760,5956
9761,4409
9762,4053
9763,4011
9764,4261
9765,4310
9766,4276
9767,2667
9768,3895
9769,3468
9770,3730
9771,5054
9772,5401
9773,3462
9774,3300
9775,4645
9776,3524
9777,3023
9778,4326
9779,3600
9780,4316
9781,1870
9782,2737
9783,3544
9784,4278
9785,4220
9786,3854
9787,3994
9788,3314
9789,3408
9790,3729
9791,3470
9792,3290
9793,3822
9794,3957
9795,3768
9796,4210
9797,3087
9798,4132
9799,2916
9800,3289
9801,3868
9802,3794
9803,3752
9804,3736
9805,3989
9806,3731
9807,3060
9808,3488
9809,3689
9810,3636
9811,3413
9812,4265
9813,3717
9814,3781
9815,3549
9816,3211
9817,2954
9818,3606
9819,3469
9820,4284
9821,4179
9822,2910
9823,4698
9824,4308
9825,4393
9826,3165
9827,4671
9828,5507
9829,4443
9830,4473
9831,5009
9832,5193
9833,4981
9834,4864
9835,4651
9836,4722
9837,5214
9838,4539
9839,4751
9840,4449
9841,4236
9842,4078
9843,4722
9844,2846
9845,4081
9846,4332
9847,4637
9848,2053
9849,3264
9850,3187
9851,3193
9852,3551
9853,5004
9854,4419
9855,4938
9856,1938
9857,4115
9858,3015
9859,1208
9860,3685
9861,3615
9862,3931
9863,4219
9864,4803
9865,5151
9866,4196
9867,3570
9868,3815
9869,4045
9870,3778
9871,3622
9872,3364
9873,3434
9874,4028
9875,3583
9876,3477
9877,3754
9878,3519
9879,3685
9880,3901
9881,3965
9882,3915
9883,3466
9884,3583
9885,4206
9886,3791
9887,3821
9888,3589
9889,3955
9890,3269
9891,3312
9892,4743
9893,4571
9894,4777
9895,4256
9896,5056
9897,3264
9898,3362
9899,2854
9900,3144
9901,4188
9902,3379
9903,4689
9904,4735
9905,4835
9906,4910
9907,5269
9908,5040
9909,5182
9910,4933
9911,6538
9912,3421
9913,2789
9914,2950
9915,3657
9916,5243
9917,4791
9918,5641
9919,4821
9920,3886
9921,3064
9922,4511
9923,3374
9924,2330
9925,2450
9926,1345
9927,2030
9928,3463
9929,4185
9930,4454
9931,4287
9932,4348
9933,4759
9934,5245
9935,4786
9936,3758
9937,4509
9938,3971
9939,4013
9940,4435
9941,3604
9942,4067
9943,4415
9944,3920
9945,4435
9946,3312
9947,4064
9948,3706
9949,3213
9950,3999
9951,2887
9952,3450
9953,2757
9954,3182
9955,2569
9956,2988
9957,3596
9958,3514
9959,4973
9960,3839
9961,5665
9962,5210
9963,4404
9964,5074
9965,4188
9966,4754
9967,3668
9968,3132
9969,3907
9970,3972
9971,3829
9972,3428
9973,3983
9974,3418
9975,5137
9976,2363
9977,5169
9978,3539
9979,3807
9980,3244
9981,3241
9982,3160
9983,3780
9984,4261
9985,3936
9986,4415
9987,4262
9988,3795
9989,5368
9990,4265
9991,4817
9992,4705
9993,4404
9994,3723
9995,3892
9996,4051
9997,4534
9998,4694
9999,4132
10000,5157
10001,4615
10002,3351
10003,3417
10004,1870
10005,2931
10006,1621
10007,2334
10008,2799
10009,4651
10010,2856
10011,4663
10012,3639
10013,2496
10014,2888
10015,2467
10016,3354
10017,3902
10018,2807
10019,2442
10020,1903
10021,3780
10022,2777
10023,4477
10024,4011
10025,4165
10026,4327
10027,4914
10028,4030
10029,4631
10030,4211
10031,3752
10032,4772
10033,4083
10034,3777
10035,4511
10036,3972
10037,5070
10038,4832
10039,4250
10040,4606
10041,4500
10042,6197
10043,4083
10044,3912
10045,5102
10046,4115
10047,4452
10048,2823
10049,4086
10050,4013
10051,4668
10052,5389
10053,5226
10054,4129
10055,2908
10056,3666
10057,2914
10058,2236
10059,3240
10060,3037
10061,1861
10062,946
10063,3486
10064,3189
10065,4510
10066,4855
10067,4162
10068,4355
10069,4340
10070,4866
10071,2837
10072,3705
10073,3435
10074,3227
10075,3671
10076,2614
10077,4136
10078,3306
10079,3783
10080,3783
10081,3783
10082,3207
10083,2461
10084,2532
10085,4093
10086,3708
10087,3569
10088,3772
10089,3143
10090,3551
10091,3441
10092,3613
10093,3431
10094,3110
10095,2939
10096,3185
10097,3095
10098,3657
10099,3290
10100,5398
10101,3932
10102,3983
10103,4421
10104,4139
10105,4824
10106,4434
10107,4654
10108,4224
10109,3802
10110,4120
10111,3514
10112,3926
10113,3873
10114,3380
10115,4291
10116,3508
10117,3941
10118,3778
10119,2753
10120,2011
10121,4298
10122,3654
10123,4053
10124,4828
10125,4169
10126,3523
10127,4430
10128,3819
10129,3314
10130,3291
10131,3498
10132,2948
10133,3245
10134,3597
10135,3199
10136,4137
10137,3338
10138,3667
10139,3980
10140,3408
10141,2373
10142,2555
10143,4232
10144,3449
10145,3543
10146,3991
10147,4392
10148,3833
10149,3761
10150,4413
10151,4655
10152,3572
10153,3351
10154,2731
10155,3006
10156,2092
10157,2618
10158,2948
10159,3493
10160,3586
10161,3979
10162,4631
10163,3718
10164,4241
10165,3864
10166,4067
10167,4397
10168,4628
10169,3550
10170,4277
10171,4512
10172,3837
10173,4357
10174,4564
10175,4295
10176,4665
10177,3783
10178,3903
10179,4797
10180,3001
10181,5289
10182,4351
10183,4208
10184,4774
10185,4002
10186,4307
10187,3314
10188,3672
10189,3299
10190,3696
10191,3254
10192,3858
10193,3052
10194,4062
10195,3327
10196,3380
10197,2977
10198,3276
10199,1961
10200,2390
10201,3108
10202,3697
10203,4210
10204,1890
10205,4583
10206,4996
10207,4937
10208,4544
10209,3164
10210,2760
10211,3517
10212,3966
10213,3588
10214,3081
10215,3477
10216,3207
10217,2988
10218,2703
10219,3633
10220,3695
10221,4264
10222,4800
10223,3722
10224,4447
10225,4579
10226,4639
10227,4562
10228,4066
10229,4756
10230,3992
10231,4194
10232,3764
10233,3532
10234,3382
10235,3350
10236,4211
10237,3793
10238,3636
10239,4055
10240,3140
10241,3369
10242,3365
10243,2712
10244,3739
10245,4464
10246,3349
10247,3283
10248,2123
10249,3734
10250,2023
10251,3684
10252,4302
10253,1682
10254,3395
10255,4556
10256,3623
10257,3737
10258,4377
10259,4330
10260,4769
10261,3609
10262,3601
10263,4554
10264,3283
10265,3246
10266,3674
10267,3570
10268,4321
10269,2639
10270,4454
10271,4239
10272,3968
10273,4332
10274,4184
10275,4492
10276,3835
10277,3876
10278,3624
10279,3595
10280,3873
10281,2898
10282,3699
10283,2783
10284,4186
10285,3490
10286,4014
10287,3455
10288,4037
10289,830
10290,4418
10291,4191
10292,4286
10293,2338
10294,2514
10295,1284
10296,3033
10297,2413
10298,3442
10299,3781
10300,4402
10301,2870
10302,3900
10303,3392
10304,3520
10305,3880
10306,3180
10307,3296
10308,3378
10309,2570
10310,3690
10311,3047
10312,3611
10313,3199
10314,4397
10315,4554
10316,4348
10317,3969
10318,4008
10319,3707
10320,3986
10321,4871
10322,4632
10323,4303
10324,3423
10325,3972
10326,3472
10327,4090
10328,3516
10329,4901
10330,4000
10331,3491
10332,3989
10333,3203
10334,3511
10335,4356
10336,3569
10337,3147
10338,2310
10339,2379
10340,3734
10341,3384
10342,3956
10343,4052
10344,2419
10345,3994
10346,3206
10347,3472
10348,3566
10349,2406
10350,3297
10351,3453
10352,3669
10353,5085
10354,3549
10355,4002
10356,3992
10357,4251
10358,3788
10359,4399
10360,4488
10361,2974
10362,2589
10363,1599
10364,2650
10365,3207
10366,2934
10367,3758
10368,3220
10369,2974
10370,2935
10371,4195
10372,3069
10373,3696
10374,2950
10375,3027
10376,3636
10377,3436
10378,2695
10379,3175
10380,3709
10381,4030
10382,3527
10383,3259
10384,3850
10385,2972
10386,2522
10387,1771
10388,1889
10389,2684
10390,2441
10391,3273
10392,3485
10393,3006
10394,3879
10395,4129
10396,3473
10397,2777
10398,2512
10399,3116
10400,2865
10401,2944
10402,3128
10403,3913
10404,3013
10405,2619
10406,4192
10407,2968
10408,3646
10409,4094
10410,3162
10411,3905
10412,2457
10413,3257
10414,2893
10415,3107
10416,3182
10417,917
10418,2716
10419,3237
10420,3707
10421,1749
10422,3365
10423,2413
10424,3913
10425,2655
10426,3058
10427,2698
10428,3148
10429,2572
10430,3050
10431,2987
10432,3470
10433,4433
10434,4213
10435,3997
10436,4245
10437,3382
10438,3732
10439,3289
10440,3770
10441,2680
10442,2343
10443,3599
10444,2193
10445,2109
10446,2531
10447,2496
10448,3665
10449,3372
10450,3078
10451,2713
10452,4116
10453,3539
10454,2984
10455,3463
10456,4074
10457,4243
10458,3429
10459,4634
10460,3460
10461,2914
10462,2274
10463,2462
10464,4320
10465,2564
10466,3088
10467,3321
10468,4175
10469,3832
10470,3384
10471,3947
10472,3631
10473,4082
10474,4291
10475,3250
10476,4191
10477,3172
10478,4776
10479,3716
10480,4511
10481,4326
10482,3632
10483,3496
10484,4099
10485,3996
10486,3850
10487,5537
10488,5449
10489,3860
10490,4143
10491,5327
10492,5377
10493,5465
10494,4910
10495,5570
10496,4255
10497,3663
10498,4533
10499,3944
10500,4936
10501,4972
10502,5786
10503,4774
10504,5197
10505,5004
10506,3914
10507,3883
10508,5334
10509,4693
10510,4946
10511,4252
10512,4408
10513,6265
10514,4307
10515,4770
10516,4460
10517,5019
10518,5833
10519,5363
10520,4174
10521,5517
10522,4195
10523,4140
10524,2947
10525,3530
10526,4312
10527,4241
10528,4199
10529,3401
10530,2019
10531,2406
10532,2647
10533,2762
10534,1974
10535,2723
10536,808
10537,2003
10538,1270
10539,2351
10540,2399
10541,2200
10542,2640
10543,2578
10544,2996
10545,3372
10546,3694
10547,2762
10548,3154
10549,2754
10550,1992
10551,2461
10552,1984
10553,2528
10554,2571
10555,2335
10556,2677
10557,2271
10558,1890
10559,2004
10560,2292
10561,2229
10562,514
10563,2130
10564,1940
10565,2246
10566,1358
10567,2086
10568,2793
10569,2010
10570,2525
10571,2694
10572,2838
10573,2658
10574,2730
10575,2981
10576,2498
10577,2754
10578,3004
10579,2467
10580,2872
10581,2621
10582,2896
10583,2287
10584,2710
10585,1516
10586,2564
10587,2051
10588,1788
10589,1331
10590,2351
10591,2140
10592,1690
10593,2153
10594,1391
10595,1055
10596,2437
10597,2561
10598,2514
10599,2765
10600,2502
10601,2685
10602,3093
10603,2228
10604,2100
10605,3127
10606,2640
10607,2557
10608,2985
10609,2785
10610,2506
10611,1955
10612,2266
10613,1481
10614,1617
10615,1485
10616,1342
10617,1633
10618,1617
10619,1469
10620,2975
10621,2033
10622,3234
10623,4363
10624,2279
10625,2396
10626,2884
10627,3136
10628,3690
10629,2959
10630,3548
10631,3783
10632,3992
10633,2964
10634,3646
10635,4089
10636,4335
10637,3743
10638,3748
10639,3009
10640,4219
10641,3969
10642,3792
10643,3853
10644,4122
10645,4115
10646,4955
10647,4442
10648,3583
10649,4494
10650,4047
10651,2863
10652,3958
10653,3967
10654,4362
10655,4445
10656,4818
10657,3645
10658,3985
10659,4052
10660,4064
10661,3719
10662,3602
10663,3581
10664,3970
10665,3876
10666,4367
10667,3662
10668,4902
10669,4928
10670,3425
10671,3863
10672,4249
10673,3844
10674,3874
10675,3395
10676,2275
10677,4397
10678,3633
10679,3876
10680,5208
10681,5434
10682,3443
10683,3302
10684,3217
10685,2560
10686,3737
10687,4552
10688,3457
10689,3920
10690,3580
10691,4043
10692,4198
10693,3367
10694,3458
10695,3795
10696,3965
10697,3178
10698,3171
10699,3232
10700,3290
10701,3519
10702,4418
10703,3677
10704,4302
10705,3055
10706,2233
10707,3902
10708,3292
10709,3353
10710,4718
10711,4430
10712,5134
10713,5108
10714,6217
10715,4038
10716,5692
10717,3773
10718,4620
10719,3210
10720,3086
10721,3143
10722,3506
10723,3986
10724,4082
10725,3265
10726,4460
10727,3641
10728,5386
10729,3620
10730,3132
10731,3600
10732,2626
10733,3271
10734,3828
10735,2834
10736,3321
10737,3145
10738,2942
10739,3220
10740,3475
10741,4236
10742,5300
10743,4683
10744,4943
10745,4614
10746,5062
10747,3562
10748,3732
10749,4315
10750,4107
10751,2735
10752,2485
10753,4037
10754,2750
10755,3773
10756,3400
10757,3771
10758,5480
10759,5258
10760,6395
10761,5108
10762,3057
10763,3199
10764,4013
10765,2353
10766,3688
10767,4043
10768,3181
10769,4098
10770,3057
10771,3297
10772,3739
10773,4294
10774,3743
10775,4133
10776,3636
10777,4703
10778,4391
10779,3669
10780,2911
10781,4886
10782,3918
10783,4299
10784,4046
10785,4267
10786,3868
10787,5171
10788,3037
10789,4355
10790,3967
10791,5010
10792,4731
10793,4604
10794,4714
10795,5386
10796,3631
10797,5206
10798,4214
10799,1405
10800,4611
10801,3496
10802,2949
10803,3817
10804,3957
10805,3079
10806,3689
10807,1901
10808,3806
10809,4021
10810,3212
10811,4041
10812,3296
10813,4000
10814,3322
10815,4042
10816,3396
10817,3466
10818,3537
10819,3321
10820,3837
10821,3762
10822,4231
10823,3953
10824,3445
10825,4233
10826,3595
10827,4037
10828,3880
10829,3606
10830,3728
10831,4513
10832,5023
10833,4183
10834,5280
10835,4174
10836,4869
10837,3367
10838,4438
10839,4320
10840,4334
10841,4373
10842,4350
10843,4604
10844,4217
10845,3991
10846,4877
10847,5107
10848,5020
10849,4967
10850,4828
10851,5364
10852,5210
10853,5119
10854,4759
10855,5262
10856,5165
10857,4676
10858,4099
10859,4367
10860,5499
10861,4416
10862,5347
10863,4402
10864,4337
10865,4013
10866,3508
10867,4144
10868,3240
10869,3168
10870,2772
10871,4451
10872,3958
10873,3367
10874,3749
10875,3783
10876,3342
10877,3574
10878,3422
10879,3274
10880,3338
10881,3578
10882,3540
10883,4518
10884,3243
10885,3400
10886,3741
10887,4442
10888,4123
10889,3451
10890,3917
10891,4230
10892,4449
10893,4577
10894,4674
10895,4259
10896,3916
10897,4387
10898,4660
10899,4298
10900,4294
10901,5014
10902,4124
10903,4110
10904,3951
10905,4210
10906,4881
10907,5085
10908,3712
10909,5751
10910,3653
10911,5289
10912,4678
10913,5039
10914,4922
10915,4851
10916,3232
10917,3975
10918,3615
10919,4688
10920,4120
10921,4057
10922,4379
10923,4449
10924,4150
10925,4350
10926,3976
10927,4073
10928,3824
10929,3616
10930,3604
10931,3309
10932,2502
10933,4163
10934,4451
10935,3724
10936,3677
10937,4144
10938,3634
10939,3702
10940,3773
10941,3544
10942,4440
10943,3902
10944,5277
10945,4338
10946,4184
10947,4124
10948,3661
10949,3556
10950,4295
10951,4431
10952,4516
10953,4512
10954,4761
10955,4433
10956,4189
10957,3974
10958,5011
10959,4122
10960,4949
10961,4455
10962,4027
10963,4457
10964,4282
10965,4358
10966,5214
10967,4050
10968,3615
10969,4411
10970,3958
10971,5270
10972,3855
10973,5164
10974,5621
10975,5195
10976,3627
10977,3155
10978,2612
10979,4567
10980,3895
10981,4578
10982,4181
10983,4508
10984,4093
10985,4281
10986,3768
10987,3012
10988,3896
10989,3956
10990,3762
10991,2432
10992,2558
10993,2692
10994,2405
10995,2734
10996,2545
10997,2462
10998,2915
10999,3156
11000,3532
11001,2866
11002,3416
11003,3586
11004,3577
11005,3801
11006,4313
11007,4168
11008,3770
11009,5046
11010,3623
11011,3465
11012,4255
11013,3483
11014,4479
11015,4103
11016,3658
11017,3696
11018,4425
11019,4231
11020,4313
11021,4565
11022,4758
11023,3305
11024,4506
11025,4545
11026,3201
11027,3563
11028,3808
11029,3512
11030,3465
11031,3567
11032,3739
11033,3401
11034,3574
11035,3149
11036,3082
11037,3693
11038,3955
11039,4595
11040,5168
11041,5136
11042,4695
11043,5361
11044,4836
11045,5095
11046,5021
11047,3169
11048,3682
11049,3894
11050,4200
11051,2863
11052,4181
11053,5021
11054,5430
11055,4787
11056,4487
11057,4262
11058,2568
11059,3864
11060,2832
11061,3375
11062,3094
11063,2524
11064,1767
11065,2080
11066,3036
11067,3489
11068,5420
11069,2999
11070,3625
11071,3383
11072,3868
11073,3349
11074,3860
11075,3013
11076,4281
11077,3422
11078,3804
11079,3689
11080,4254
11081,3813
11082,3986
11083,4169
11084,4012
11085,3787
11086,4121
11087,4076
11088,4577
11089,4560
11090,3085
11091,3460
11092,4285
11093,3540
11094,3807
11095,3593
11096,3706
11097,3647
11098,3465
11099,3628
11100,3783
11101,3189
11102,3580
11103,3267
11104,3088
11105,4213
11106,2658
11107,3172
11108,4096
11109,4042
11110,3995
11111,3603
11112,5259
11113,5196
11114,5263
11115,3999
11116,4755
11117,5291
11118,5219
11119,4708
11120,4044
11121,4347
11122,4451
11123,3227
11124,4557
11125,3430
11126,3771
11127,3711
11128,5337
11129,4974
11130,5281
11131,4722
11132,3973
11133,4370
11134,4315
11135,4123
11136,4218
11137,2139
11138,2871
11139,3916
11140,3272
11141,3838
11142,3662
11143,4578
11144,3627
11145,3240
11146,4310
11147,4314
11148,4392
11149,3588
11150,4152
11151,3687
11152,3874
11153,4228
11154,4243
11155,3339
11156,3816
11157,3400
11158,4409
11159,4038
11160,3784
11161,4706
11162,3659
11163,4040
11164,4308
11165,3227
11166,3561
11167,4170
11168,3612
11169,4755
11170,3913
11171,4465
11172,4189
11173,4462
11174,3452
11175,3712
11176,4052
11177,3721
11178,3533
11179,3344
11180,4014
11181,3354
11182,3924
11183,4265
11184,3649
11185,4106
11186,3867
11187,3613
11188,2936
11189,3961
11190,3901
11191,3462
11192,4261
11193,4573
11194,3811
11195,4267
11196,4234
11197,5349
11198,3515
11199,3868
11200,4303
11201,3587
11202,3426
11203,3267
11204,2826
11205,2915
11206,5071
11207,4116
11208,4929
11209,4050
11210,4493
11211,4293
11212,2887
11213,3204
11214,3938
11215,2363
11216,4034
11217,3834
11218,3587
11219,3150
11220,3860
11221,4032
11222,3983
11223,3639
11224,3753
11225,4381
11226,3576
11227,4102
11228,4346
11229,3282
11230,3569
11231,4506
11232,3982
11233,5049
11234,3266
11235,3757
11236,3837
11237,4543
11238,4185
11239,3584
11240,3136
11241,3858
11242,3361
11243,4498
11244,3195
11245,2903
11246,3998
11247,3568
11248,4187
11249,4410
11250,3572
11251,2393
11252,3001
11253,3798
11254,3647
11255,3353
11256,2895
11257,3514
11258,4581
11259,3826
11260,4635
11261,4061
11262,3883
11263,3473
11264,2949
11265,3956
11266,3826
11267,3684
11268,3185
11269,4095
11270,3067
11271,4091
11272,2777
11273,5419
11274,3318
11275,3426
11276,2640
11277,3280
11278,3343
11279,2991
11280,4493
11281,3031
11282,5246
11283,3837
11284,4124
11285,3855
11286,4019
11287,4214
11288,3459
11289,3130
11290,3225
11291,3936
11292,3817
11293,5662
11294,4437
11295,3909
11296,4976
11297,3828
11298,4042
11299,4813
11300,3677
11301,4604
11302,3259
11303,3943
11304,3956
11305,3620
11306,3280
11307,3063
11308,3033
11309,4549
11310,3299
11311,3250
11312,3727
11313,3235
11314,3851
11315,3268
11316,3791
11317,2979
11318,3962
11319,3995
11320,3140
11321,2715
11322,3436
11323,3233
11324,3664
11325,4060
11326,3572
11327,4549
11328,3873
11329,3507
11330,3228
11331,3834
11332,2225
11333,3041
11334,3866
11335,3098
11336,3120
11337,2294
11338,1931
11339,3698
11340,3806
11341,3960
11342,4336
11343,3100
11344,2939
11345,3178
11346,3358
11347,3606
11348,3266
11349,2920
11350,3330
11351,2721
11352,2904
11353,3579
11354,3245
11355,3021
11356,3283
11357,3899
11358,3559
11359,3642
11360,3652
11361,3863
11362,3356
11363,4466
11364,4697
11365,4357
11366,3836
11367,3761
11368,3823
11369,4895
11370,3341
11371,3526
11372,2588
11373,2551
11374,1874
11375,1358
11376,4076
11377,2362
11378,4256
11379,3251
11380,3251
11381,3797
11382,3409
11383,3012
11384,3781
11385,3501
11386,4045
11387,3206
11388,3539
11389,3234
11390,3534
11391,3548
11392,3552
11393,4357
11394,3753
11395,3777
11396,3739
11397,3553
11398,3865
11399,3000
11400,4006
11401,3485
11402,3731
11403,3009
11404,2377
11405,1852
11406,3450
11407,2587
11408,2575
11409,2330
11410,2708
11411,3298
11412,3060
11413,2291
11414,1934
11415,1136
11416,2312
11417,2208
11418,3278
11419,3908
11420,3782
11421,3371
11422,2819
11423,3897
11424,2641
11425,3245
11426,2708
11427,3510
11428,3120
11429,3098
11430,3368
11431,2694
11432,3033
11433,3257
11434,1189
11435,1773
11436,2421
11437,3885
11438,1855
11439,1583
11440,3580
11441,2406
11442,5407
11443,4571
11444,4391
11445,4521
11446,4128
11447,3386
11448,3496
11449,4600
11450,4933
11451,4376
11452,4391
11453,4716
11454,5022
11455,2594
11456,3658
11457,2257
11458,4483
11459,3512
11460,3637
